track_id,spotify_id,title,track_artist,release_year,loudness,mode_name,decade
spotify:track:6C1YAAL2KFTlpqfZqVN5LD,6C1YAAL2KFTlpqfZqVN5LD,State Of The World,Janet Jackson,1989,-8.117,major,1980
spotify:track:1eyq8cjUQ2daFthW2PC2GM,1eyq8cjUQ2daFthW2PC2GM,Glory of Love,Peter Cetera,1986,-8.485,major,1980
spotify:track:48p5E25cFPanxuwCTmTpuL,48p5E25cFPanxuwCTmTpuL,The Promise,When In Rome,1988,-10.141,major,1980
spotify:track:00GfGwzlSB8DoA0cDP2Eit,00GfGwzlSB8DoA0cDP2Eit,Tender Lover,Babyface,1989,-6.346,major,1980
spotify:track:0Fe8UbYzUVBlW60IlcYpHE,0Fe8UbYzUVBlW60IlcYpHE,Pipes Of Peace - Remastered 2015,Paul McCartney,1983,-14.336,minor,1980
spotify:track:5izGeTxueiFX1UPFGohY9w,5izGeTxueiFX1UPFGohY9w,Addicted To Love,Robert Palmer,1985,-13.415,major,1980
spotify:track:0ozd432IdkUR3ItM8ieKt0,0ozd432IdkUR3ItM8ieKt0,Point of No Return,Exposé,1987,-9.411,major,1980
spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,6F9yAYUaNbUhdlQyt5uZ3b,La Incondicional,Luis Miguel,1988,-4.352,major,1980
spotify:track:4P0uyibZjcXZLVeNOHBd8Q,4P0uyibZjcXZLVeNOHBd8Q,In Too Deep - 2007 Remaster,Genesis,1986,-9.646,major,1980
spotify:track:64UioB4Nmwgn2f4cbIpAkl,64UioB4Nmwgn2f4cbIpAkl,It's Still Rock and Roll to Me,Billy Joel,1980,-7.599,major,1980
spotify:track:3KwBXx4v79jKrITc0WBw6H,3KwBXx4v79jKrITc0WBw6H,Whip Appeal,Babyface,1989,-9.694,major,1980
spotify:track:18bWoys4FQwEp9ojZpbH4j,18bWoys4FQwEp9ojZpbH4j,Just Coolin' (feat. Heavy D.),Levert,1988,-14.513,minor,1980
spotify:track:5BugaNbZM9Lc7qUtd5FDir,5BugaNbZM9Lc7qUtd5FDir,Run To You,Bryan Adams,1984,-11.748,major,1980
spotify:track:0GQuzKlkH0otZ01oMFzsSu,0GQuzKlkH0otZ01oMFzsSu,You're Crazy,Guns N' Roses,1987,-7.074,major,1980
spotify:track:5jG3djnKEjdcJwidjYWtxL,5jG3djnKEjdcJwidjYWtxL,Eazy-er Said Than Dunn,Eazy-E,1988,-4.111,minor,1980
spotify:track:2CbgPrMwa0UWUdppsOIoTR,2CbgPrMwa0UWUdppsOIoTR,Boogie Down Bronx,Man Parrish,1983,-14.938,minor,1980
spotify:track:5JSMty4xsozv560lo6UxhM,5JSMty4xsozv560lo6UxhM,Is This Love - 2007 Remastered Version,Whitesnake,1987,-4.618,major,1980
spotify:track:6Nd6ntkzr4t8o1FKPGOSMt,6Nd6ntkzr4t8o1FKPGOSMt,Here I Go Again - 2018 Remaster,Whitesnake,1987,-6.763,major,1980
spotify:track:2MQ23MqDI0N9IVy8iaZddc,2MQ23MqDI0N9IVy8iaZddc,Catch Me (I'm Falling),Pretty Poison,1988,-11.816,major,1980
spotify:track:6t1FIJlZWTQfIZhsGjaulM,6t1FIJlZWTQfIZhsGjaulM,Video Killed The Radio Star,The Buggles,1980,-13.811,major,1980
spotify:track:7jsTBebfjKpkMaS8Ny12Un,7jsTBebfjKpkMaS8Ny12Un,Punch Drunk,Sade,1985,-11.852,major,1980
spotify:track:3zOGILD2cGfg9RDID1EEsX,3zOGILD2cGfg9RDID1EEsX,Remember What You Like,Jenny Burton,1983,-14.319,minor,1980
spotify:track:0DCzMvkONMvWDiOtVzyRUX,0DCzMvkONMvWDiOtVzyRUX,Dear Breeze,オメガトライブ,1985,-6.73,major,1980
spotify:track:1gpHMfSpviLSP9CNAeb5xt,1gpHMfSpviLSP9CNAeb5xt,Poem Without Words 2 - Journey By Night,Anne Clark,1987,-16.031,minor,1980
spotify:track:4cgodXjv4TfrooNQxvlO4O,4cgodXjv4TfrooNQxvlO4O,Atomic Dog,George Clinton,1982,-11.043,minor,1980
spotify:track:4kDl3770KCqW0FComaO3TV,4kDl3770KCqW0FComaO3TV,Light in Darkness,YELLOW MAGIC ORCHESTRA,1981,-10.265,major,1980
spotify:track:4KkGTqja19AHqItq3XBV3C,4KkGTqja19AHqItq3XBV3C,One,Three Dog Night,1982,-13.38,minor,1980
spotify:track:4RbdImUyfncUx7Jc7m0K9c,4RbdImUyfncUx7Jc7m0K9c,最後のナイト・フライト,オメガトライブ,1984,-5.667,minor,1980
spotify:track:1bcklQyAGzDxQiNMczMLt6,1bcklQyAGzDxQiNMczMLt6,Pour Some Sugar On Me,Def Leppard,1987,-4.897,minor,1980
spotify:track:3XDeeP9wBZzGhIPZmLfEEx,3XDeeP9wBZzGhIPZmLfEEx,Karma Chameleon,Culture Club,1983,-12.385,major,1980
spotify:track:0ZYf6N5eBeXStMri0mf3DZ,0ZYf6N5eBeXStMri0mf3DZ,Voices Carry,'Til Tuesday,1985,-9.044,major,1980
spotify:track:51Rzl0NM0JDcGa21IA8hDc,51Rzl0NM0JDcGa21IA8hDc,JOANNA,Kiyotaka Sugiyama,1985,-17.231,minor,1980
spotify:track:1wp0NDVViJ1DCoYct05RLh,1wp0NDVViJ1DCoYct05RLh,Burn - 2004 Remix,Deep Purple,1980,-6.72,major,1980
spotify:track:4buDeg67vos7KP1yHrS9wl,4buDeg67vos7KP1yHrS9wl,You Got It (The Right Stuff),New Kids On The Block,1988,-13.029,minor,1980
spotify:track:3XGBFBUEalGmIDcjvu4nrj,3XGBFBUEalGmIDcjvu4nrj,Bringing Home the Ashes,The Wild Swans,1988,-10.632,major,1980
spotify:track:6CfjAVG9FwmwRtxE8yEWlu,6CfjAVG9FwmwRtxE8yEWlu,Cum on Feel the Noize,Quiet Riot,1983,-4.216,minor,1980
spotify:track:0Qv7xi6uPSqH2k82tOkGSt,0Qv7xi6uPSqH2k82tOkGSt,Mad World,Tears For Fears,1983,-6.047,major,1980
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,1983,-9.796,major,1980
spotify:track:2Nvw9xRjuuJnsDtgmd7Qnq,2Nvw9xRjuuJnsDtgmd7Qnq,I'll Be Good To You,Bobby Brown,1988,-9.488,major,1980
spotify:track:4RvJ5sXFvWt8n9HHt7yBRD,4RvJ5sXFvWt8n9HHt7yBRD,Summer Suspicion,オメガトライブ,1983,-5.314,minor,1980
spotify:track:3JbE6e17yvNdPggjPDrCyO,3JbE6e17yvNdPggjPDrCyO,"Lola - Live at Providence Civic Center, Providence, RI - September 1979",The Kinks,1980,-12.658,major,1980
spotify:track:12A0IAyIegPcMStxpk47YM,12A0IAyIegPcMStxpk47YM,Heaven's On Fire,KISS,1984,-6.053,major,1980
spotify:track:21brTVDh5Y3B3mA4z5yyaU,21brTVDh5Y3B3mA4z5yyaU,Silent Morning,Noel,1988,-10.885,minor,1980
spotify:track:74UH2neux1IsLGhW0IOG4j,74UH2neux1IsLGhW0IOG4j,You Belong to Him,1986 Omega Tribe,1986,-13.473,minor,1980
spotify:track:5TVcX5PEr29TRSqiHtHrqq,5TVcX5PEr29TRSqiHtHrqq,No One Like You,Scorpions,1982,-2.859,minor,1980
spotify:track:0iFlO6zAJQf5tAwScQXWOx,0iFlO6zAJQf5tAwScQXWOx,Amanece,Caifanes,1988,-5.343,major,1980
spotify:track:056uvAVDFOa7kv9idKPpf0,056uvAVDFOa7kv9idKPpf0,I See Your Smile,Gloria Estefan,1985,-8.984,major,1980
spotify:track:6QtDzKo8oVwnOx7Sg7jxUe,6QtDzKo8oVwnOx7Sg7jxUe,Over The Mountain,Ozzy Osbourne,1981,-3.563,minor,1980
spotify:track:09PFYYJuXJ961Kp8ZIxxpx,09PFYYJuXJ961Kp8ZIxxpx,Point of No Return,Nu Shooz,1986,-10.401,major,1980
spotify:track:29wJiSQcze8HEmxkUQykyp,29wJiSQcze8HEmxkUQykyp,Carrie,Europe,1986,-7.112,major,1980
spotify:track:4PUgCtazseRV9gXm8topvU,4PUgCtazseRV9gXm8topvU,You Can Be Mine,Janet Jackson,1986,-12.29,major,1980
spotify:track:20VSzRqyzeBZNuOiQEifBj,20VSzRqyzeBZNuOiQEifBj,Ghetto Man,Marvin Sease,1987,-11.644,major,1980
spotify:track:5ao8tEjVqtn9zx0YHvtNRU,5ao8tEjVqtn9zx0YHvtNRU,君は1000%,1986 Omega Tribe,1986,-12.873,minor,1980
spotify:track:0eKRwDBVWxCXWpLYFYrbd1,0eKRwDBVWxCXWpLYFYrbd1,Your Silent Face - 2015 Remaster,New Order,1983,-10.087,major,1980
spotify:track:2X6okzhnNPSzh9yxDMHHe3,2X6okzhnNPSzh9yxDMHHe3,U Got the Look,Prince,1987,-15.012,major,1980
spotify:track:0PdM2a6oIjqepoEfcJo0RO,0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,Def Leppard,1987,-4.899,minor,1980
spotify:track:7FwBtcecmlpc1sLySPXeGE,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,1984,-5.64,minor,1980
spotify:track:1li0jGGRIaMaNNRBV8JXZ4,1li0jGGRIaMaNNRBV8JXZ4,The Final Countdown,Europe,1983,-3.803,minor,1980
spotify:track:6SIVSBnYbdVUcXJQJGDe0C,6SIVSBnYbdVUcXJQJGDe0C,Rescue Me,Al B. Sure!,1988,-13.594,major,1980
spotify:track:5yPctjzVZhi0UZppV0Vwbk,5yPctjzVZhi0UZppV0Vwbk,Stormbringer - 2009 remix,Deep Purple,1980,-7.645,minor,1980
spotify:track:0TaT50ZZxT4ytZxuqkE3A9,0TaT50ZZxT4ytZxuqkE3A9,Why Can't This Be Love,Van Halen,1986,-13.371,major,1980
spotify:track:6QJCZyJv1fhkCyZA3lRoAD,6QJCZyJv1fhkCyZA3lRoAD,Viento,Caifanes,1988,-5.947,minor,1980
spotify:track:6wpGqhRvJGNNXwWlPmkMyO,6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2,1987,-9.424,major,1980
spotify:track:0aZPhHp1DVNVS5HAWzpUsM,0aZPhHp1DVNVS5HAWzpUsM,Everybody Wants To Rule The World - Extended Version,Tears For Fears,1985,-11.766,major,1980
spotify:track:6cVHu0HmKo4oEOSOqooTa3,6cVHu0HmKo4oEOSOqooTa3,La Negra Tomasa - Bilongo - Versión Tropical,Caifanes,1988,-7.13,major,1980
spotify:track:7MmhQMfjXPF2AnqrmbqvVB,7MmhQMfjXPF2AnqrmbqvVB,Posse On Broadway,Sir Mix-A-Lot,1988,-15.114,major,1980
spotify:track:45PxL9PEi3AogpOyegTts8,45PxL9PEi3AogpOyegTts8,V. Thirteen,Big Audio Dynamite,1987,-17.183,minor,1980
spotify:track:4Y5yjzs9FFw5qIgfZBd43I,4Y5yjzs9FFw5qIgfZBd43I,"Living in America - From ""Rocky IV"" Soundtrack",James Brown,1985,-7.114,major,1980
spotify:track:4qjscZh4jfhkpcQG4ZQfi2,4qjscZh4jfhkpcQG4ZQfi2,Animal,Def Leppard,1987,-5.215,major,1980
spotify:track:6s1lXoCa6EmIGnr0GrwcJp,6s1lXoCa6EmIGnr0GrwcJp,The Boy with the Thorn in His Side - 2011 Remaster,The Smiths,1986,-6.516,major,1980
spotify:track:3S1RgaEOY4JxjIIS0kt5Nu,3S1RgaEOY4JxjIIS0kt5Nu,Staying Power - Remastered 2011,Queen,1982,-6.105,major,1980
spotify:track:4Yenz5JZZOUiZSeyKY8bDz,4Yenz5JZZOUiZSeyKY8bDz,Sign 'O' the Times,Prince,1987,-6.551,major,1980
spotify:track:26FJA5apYWeehOGnZdUPob,26FJA5apYWeehOGnZdUPob,Body Language - Remastered 2011,Queen,1982,-9.593,major,1980
spotify:track:6WkSUgo1VdpzgtiXKlFPcY,6WkSUgo1VdpzgtiXKlFPcY,Dammit,blink-182,1997,-5.122,major,1990
spotify:track:5qiDen4GXbcZixkS114QXw,5qiDen4GXbcZixkS114QXw,Hurricane,The Click,1995,-6.745,minor,1990
spotify:track:4XmsMIMjvDIFEjeY3ycMzW,4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,1991,-8.29,major,1990
spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,4WUnM4KNZ0kjp0CUeoyOnS,I Swear,All-4-One,1994,-9.658,minor,1990
spotify:track:35irxCsC8QXJ1IN0eioD3H,35irxCsC8QXJ1IN0eioD3H,Friend Of Mine - Remix,Kelly Price,1998,-8.346,minor,1990
spotify:track:3tRv4ZYZimrL27flnjgeR6,3tRv4ZYZimrL27flnjgeR6,Every You Every Me,Placebo,1998,-7.547,major,1990
spotify:track:5aJa1CiO5gUtBakMgXIk6f,5aJa1CiO5gUtBakMgXIk6f,Vapors,Snoop Dogg,1996,-3.781,major,1990
spotify:track:5K7AMlpc4796JRWXb26nCV,5K7AMlpc4796JRWXb26nCV,I'll Be,Edwin McCain,1997,-5.524,major,1990
spotify:track:0Rp4akmfqBTpbDM6EoqtNy,0Rp4akmfqBTpbDM6EoqtNy,Won't Get Fooled Again - Original Album Version,The Who,1994,-12.151,major,1990
spotify:track:0nNgYDUY4zx9KJAM6ZkPAs,0nNgYDUY4zx9KJAM6ZkPAs,That's The Way Love Is,Bobby Brown,1992,-6.335,minor,1990
spotify:track:6tBD4yjOf9P8rWwUlXdJFm,6tBD4yjOf9P8rWwUlXdJFm,Have You Ever,Brandy,1998,-6.246,major,1990
spotify:track:4vtXsXvSYaTfKQ0dJXbJGu,4vtXsXvSYaTfKQ0dJXbJGu,Dust N' Bones,Guns N' Roses,1991,-6.665,major,1990
spotify:track:21fXrzSxu2y51Yqf57QycI,21fXrzSxu2y51Yqf57QycI,Happily Ever After,Case,1999,-6.985,minor,1990
spotify:track:6q9CRTF8dyABIcKj7bCJwf,6q9CRTF8dyABIcKj7bCJwf,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,1999,-8.786,minor,1990
spotify:track:7ABJ2azouB9EwEYzL9Tljt,7ABJ2azouB9EwEYzL9Tljt,Booti Call,Blackstreet,1994,-2.858,minor,1990
spotify:track:0rNqUrYiOu4tuEMdNgpqTO,0rNqUrYiOu4tuEMdNgpqTO,G Funk,Nancy Fletcher,1998,-6.599,major,1990
spotify:track:36MAwMm94K15Zrc2DrSxGE,36MAwMm94K15Zrc2DrSxGE,Sensitivity (Ralph's Rap),Ralph Tresvant,1990,-11.242,minor,1990
spotify:track:1dJNuQQ5Zp06oBlnwpiNzT,1dJNuQQ5Zp06oBlnwpiNzT,Mass Appeal,Gang Starr,1999,-4.386,minor,1990
spotify:track:6sHsXIJoEN5JpdkGMQDJxt,6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,Brandy,1998,-6.537,minor,1990
spotify:track:1Inq5p7LPUNq1W40hvTD7h,1Inq5p7LPUNq1W40hvTD7h,That's Right,DJ Taz,1997,-12.854,minor,1990
spotify:track:46RVKt5Edm1zl0rXhPJZxz,46RVKt5Edm1zl0rXhPJZxz,Down Under,Men At Work,1996,-4.7,minor,1990
spotify:track:1ds0ha8qvDdxNOSNv5NMIe,1ds0ha8qvDdxNOSNv5NMIe,With All My Heart,Chuckii Booker,1992,-7.88,major,1990
spotify:track:1GwdUrz7DujSedNxnzVfqI,1GwdUrz7DujSedNxnzVfqI,Beautiful Life,Ace of Base,1999,-6.969,minor,1990
spotify:track:2hMUJcAMtDEOj165WyTjXT,2hMUJcAMtDEOj165WyTjXT,Spinnin,Chuckii Booker,1992,-9.667,minor,1990
spotify:track:31tcr4OcLi2TXE5u4Iwhjc,31tcr4OcLi2TXE5u4Iwhjc,Right Down to It,Damian Dame,1991,-11.274,minor,1990
spotify:track:6xkryXuiZU360Lngd4sx13,6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey,1995,-7.585,major,1990
spotify:track:40hRYfBECQqk5Bj3RNdPeY,40hRYfBECQqk5Bj3RNdPeY,Quik's Groove,DJ Quik,1991,-16.177,major,1990
spotify:track:6LwKnTZmR2Y6ciMQgW6Nd1,6LwKnTZmR2Y6ciMQgW6Nd1,3 Lil' Putos,Cypress Hill,1993,-11.12,minor,1990
spotify:track:7rdtBpPpe4knfd7aD98h9X,7rdtBpPpe4knfd7aD98h9X,Take Me to Your Heart,Michael Learns To Rock,1999,-10.358,minor,1990
spotify:track:6rQ9qJPvInEqSzlh89LsPJ,6rQ9qJPvInEqSzlh89LsPJ,Coco Jamboo - Radio Version,Mr. President,1996,-5.414,minor,1990
spotify:track:78fii1y8vrGtn5YtHEnpaN,78fii1y8vrGtn5YtHEnpaN,Ready Or Not,After 7,1997,-7.42,minor,1990
spotify:track:1cU34sZG9kF4FYHCoAD0Ib,1cU34sZG9kF4FYHCoAD0Ib,Some Kind Of Wonderful - Remastered 1999,Grand Funk Railroad,1999,-6.51,major,1990
spotify:track:2rkVoKVEMuct8SmEIGKzBw,2rkVoKVEMuct8SmEIGKzBw,Before I Let You Go,Blackstreet,1994,-6.725,minor,1990
spotify:track:7a35kVTnsXzlplOrxOIN9W,7a35kVTnsXzlplOrxOIN9W,Fairweather Friend,Johnny Gill,1990,-8.579,major,1990
spotify:track:6YYd5MLpu45J0uLrMdivF7,6YYd5MLpu45J0uLrMdivF7,Got Your Money (feat. Kelis),Ol' Dirty Bastard,1999,-7.654,major,1990
spotify:track:02KG9DpLT3bV4fzUM1bORW,02KG9DpLT3bV4fzUM1bORW,Aquí No Es Así,Caifanes,1994,-11.095,major,1990
spotify:track:2bWcKoMFFIHYiFLXOMIDSm,2bWcKoMFFIHYiFLXOMIDSm,Merry Go Round,Keith Sweat,1990,-13.143,minor,1990
spotify:track:4JqxdEkR2KWTBz7WB4fj3W,4JqxdEkR2KWTBz7WB4fj3W,Pocket Full of Stones,UGK,1992,-9.298,minor,1990
spotify:track:7CVYxHq1L0Z4G84jTDS6Jl,7CVYxHq1L0Z4G84jTDS6Jl,Don't Look Back In Anger - Remastered,Oasis,1995,-4.087,major,1990
spotify:track:0z4Ryh7Qg9jKOQXzkUZLVK,0z4Ryh7Qg9jKOQXzkUZLVK,"Front, Back & Side to Side",UGK,1994,-5.598,major,1990
spotify:track:29rQJydAlO0uMyWvRIZxQg,29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,Janet Jackson,1993,-6.789,major,1990
spotify:track:34x6hEJgGAOQvmlMql5Ige,34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,1997,-6.056,minor,1990
spotify:track:3DuBDR9bgPOGsHQC8e5N9t,3DuBDR9bgPOGsHQC8e5N9t,Don't Wanna Love You,Shanice,1992,-11.686,minor,1990
spotify:track:74Zp9QiDrFZpBV949AMbUs,74Zp9QiDrFZpBV949AMbUs,Dammit,blink-182,1997,-5.069,major,1990
spotify:track:52yW8YAEwKcUZZVcflq3Fw,52yW8YAEwKcUZZVcflq3Fw,Remember The Time,Michael Jackson,1991,-2.383,minor,1990
spotify:track:7K6th4aUMwWWqu3WfqgCrT,7K6th4aUMwWWqu3WfqgCrT,Geesed,Whistle,1990,-17.881,major,1990
spotify:track:5zJAnQ1NFfks3SRbIRLVSM,5zJAnQ1NFfks3SRbIRLVSM,All The Places (I Will Kiss You),Aaron Hall,1998,-5.711,minor,1990
spotify:track:3RxF3Mz5wprRMopI8fp9uF,3RxF3Mz5wprRMopI8fp9uF,Crooklyn - Crooklyn/Soundtrack Version,Crooklyn Dodgers,1994,-9.742,major,1990
spotify:track:1KLhUURHRl72xGO5A94lme,1KLhUURHRl72xGO5A94lme,How Ya Do Dat,Young Bleed,1998,-9.313,major,1990
spotify:track:4h7wUvVV8Ff8UL7JqAByiL,4h7wUvVV8Ff8UL7JqAByiL,I Don't Wanna,Aaliyah,1999,-5.69,minor,1990
spotify:track:2N2yrmodOnVF10mKvItC9P,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),Guns N' Roses,1991,-8.638,major,1990
spotify:track:22RKxY3GXYzNiJu36nFueQ,22RKxY3GXYzNiJu36nFueQ,Hombre Al Agua - Remasterizado 2007,Soda Stereo,1997,-7.051,minor,1990
spotify:track:7pttadWh6YEfKqA5udf0VO,7pttadWh6YEfKqA5udf0VO,Latino Lingo (Latin Lingo) - Spanish Edit,Cypress Hill,1999,-8.503,major,1990
spotify:track:3zaXjodcrXLPj6Z8Wm3txR,3zaXjodcrXLPj6Z8Wm3txR,Humpin' Around,Bobby Brown,1993,-5.729,major,1990
spotify:track:4LwU4Vp6od3Sb08CsP99GC,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,1999,-2.429,minor,1990
spotify:track:4nOGwuxFp5LIFe2Nj476xH,4nOGwuxFp5LIFe2Nj476xH,It Was A Good Day,Ice Cube,1992,-5.411,minor,1990
spotify:track:2dieHErJLwG7fOzD8WAtFO,2dieHErJLwG7fOzD8WAtFO,Lookin' at Me (feat. Puff Daddy),Mase,1997,-8.27,minor,1990
spotify:track:5Zg9kP038RXxEnx4pBWQ4o,5Zg9kP038RXxEnx4pBWQ4o,See You When I See You,Goodie Mob,1998,-6.101,major,1990
spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,1996,-4.674,minor,1990
spotify:track:2dsamqceYOKqLNx2Ch6Zhz,2dsamqceYOKqLNx2Ch6Zhz,Black Leather,Guns N' Roses,1993,-3.272,major,1990
spotify:track:47qnPNcK2qS7CFYK4hT06d,47qnPNcK2qS7CFYK4hT06d,Drive - Orchestral Live Version,Incubus,1999,-7.16,minor,1990
spotify:track:1ASMqs9x07lQPj4iMz46O3,1ASMqs9x07lQPj4iMz46O3,Liar,The Cranberries,1993,-9.331,minor,1990
spotify:track:2LP2NrdZlsabtHT0GUCwUa,2LP2NrdZlsabtHT0GUCwUa,Knockin' Da' Boots,H-Town,1998,-10.652,minor,1990
spotify:track:3YqH26H4kyG3usFtOc8v4P,3YqH26H4kyG3usFtOc8v4P,She's Got That Vibe,R. Kelly,1992,-10.239,major,1990
spotify:track:4yW29zSXMvOMtj2aDiqUOI,4yW29zSXMvOMtj2aDiqUOI,Got Me Waiting,Heavy D & The Boyz,1994,-15.968,minor,1990
spotify:track:7mrXW08W9eOrP5jxKOzhZq,7mrXW08W9eOrP5jxKOzhZq,New Jack Swing,Wreckx-N-Effect,1992,-5.495,major,1990
spotify:track:6bKuIK89XZFe5fwW8whUlK,6bKuIK89XZFe5fwW8whUlK,I'd Love You to Want Me,Lobo,1993,-9.96,major,1990
spotify:track:0yx5eBLk3AGOH5EruCqLDx,0yx5eBLk3AGOH5EruCqLDx,Hardcore Vibes,Dune,1995,-11.93,minor,1990
spotify:track:2EI8uljBPaI23VUr2tv4eS,2EI8uljBPaI23VUr2tv4eS,Jam,Michael Jackson,1991,-4.613,major,1990
spotify:track:0ZDcLapel9chZ15ZNuOdD4,0ZDcLapel9chZ15ZNuOdD4,I Ain't Mad At Cha,2Pac,1996,-5.889,minor,1990
spotify:track:0YOVFzGazR21xDobJvGkxx,0YOVFzGazR21xDobJvGkxx,Stranger In My House,Ronnie Milsap,1996,-8.601,major,1990
spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,5t5rCnsgRBtcKqTB7SbD1Q,High Enough,Damn Yankees,1990,-9.612,major,1990
spotify:track:4i2AulhtnkEKFRoIupj32Q,4i2AulhtnkEKFRoIupj32Q,Whatever It Takes,Basic Black,1990,-10.076,major,1990
spotify:track:3WP3OIYgTAnfFuiQBvgzgi,3WP3OIYgTAnfFuiQBvgzgi,Silent Night,Boyz II Men,1993,-19.697,major,1990
spotify:track:3xMZoua2UaGidXpQ7sSQu7,3xMZoua2UaGidXpQ7sSQu7,Uhh Ahh - Sequel Version,Boyz II Men,1991,-16.415,minor,1990
spotify:track:3J5SeyQv9mh2eEMxAJ4iNg,3J5SeyQv9mh2eEMxAJ4iNg,Hail Mary,2Pac,1998,-6.493,minor,1990
spotify:track:4YPoYAJ41g1ErPWuoaZZyw,4YPoYAJ41g1ErPWuoaZZyw,"Get Up, Get On It (feat. Rude, Mellow Man Ace & Sen Dog)",Delinquent Habits,1998,-8.725,major,1990
spotify:track:6zZJkvtu3N9GhbSQdVzsKT,6zZJkvtu3N9GhbSQdVzsKT,I Still Love You,Next,1997,-10.49,minor,1990
spotify:track:1NyMdeeVDYizUcXHConsq6,1NyMdeeVDYizUcXHConsq6,Femininity,Eric Benét,1996,-4.778,major,1990
spotify:track:3zeyP0JnzXEx3uZLmpOdtP,3zeyP0JnzXEx3uZLmpOdtP,Brokenhearted,Brandy,1994,-11.928,major,1990
spotify:track:31er9IGsfFbwqy1pH4aiTP,31er9IGsfFbwqy1pH4aiTP,I Have Nothing,Whitney Houston,1992,-10.499,major,1990
spotify:track:2pwTzYUTIiwF7Pn8ygXD91,2pwTzYUTIiwF7Pn8ygXD91,California Love (remix),2Pac,1996,-4.197,major,1990
spotify:track:1vO74sgANNL6FF380qz5zb,1vO74sgANNL6FF380qz5zb,Cuando Pase El Temblor - En Vivo,Soda Stereo,1997,-10.614,major,1990
spotify:track:7cG3wfohoNDSp2M8FWrgTg,7cG3wfohoNDSp2M8FWrgTg,Bailando - Video Edit,Paradisio,1996,-7.817,minor,1990
spotify:track:4twhYPDyCP6ICeW3TtQVxP,4twhYPDyCP6ICeW3TtQVxP,Lovin' You,Minnie Riperton,1993,-12.494,major,1990
spotify:track:6IGvaQ4aFBjy66TdUurIiA,6IGvaQ4aFBjy66TdUurIiA,Donde Estas Corazon,Shakira,1995,-9.212,major,1990
spotify:track:4htbAEZWr53J08x3dUv00W,4htbAEZWr53J08x3dUv00W,Giving Him Something He Can Feel,En Vogue,1992,-10.175,minor,1990
spotify:track:6BxiFSFVzviEqe2eIaruLV,6BxiFSFVzviEqe2eIaruLV,Top of the World (feat. Mase),Brandy,1998,-5.739,major,1990
spotify:track:04xWapbcBAgNWGHGdhcxoR,04xWapbcBAgNWGHGdhcxoR,Certainly - Flipped It,Erykah Badu,1997,-8.634,minor,1990
spotify:track:62KoomDvjFXidGPpCsfW3Q,62KoomDvjFXidGPpCsfW3Q,"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",Funkmaster Flex,1999,-2.853,major,1990
spotify:track:09I1TnKW1WPtD8tnQxRtkD,09I1TnKW1WPtD8tnQxRtkD,You're Makin' Me High,Toni Braxton,1996,-8.668,minor,1990
spotify:track:7bp5DfkdK1OAvNJ1U4HfDA,7bp5DfkdK1OAvNJ1U4HfDA,Shadowboxin',GZA,1995,-10.11,major,1990
spotify:track:4akqDi0F86Avv9yhujAk9P,4akqDi0F86Avv9yhujAk9P,Before You Hit The Ground,Jonny Lang,1998,-5.854,minor,1990
spotify:track:6L9WzM01uxki7u0NTK6xLN,6L9WzM01uxki7u0NTK6xLN,Primavera 0,Soda Stereo,1997,-8.246,major,1990
spotify:track:7EHuEc9jaRJIH22ffHRcRe,7EHuEc9jaRJIH22ffHRcRe,Mama Always Told Me,Silkk The Shocker,1998,-8.252,major,1990
spotify:track:1AsRjeavWPH8sCQbjMP8Xh,1AsRjeavWPH8sCQbjMP8Xh,Up All Night,Slaughter,1995,-11.341,minor,1990
spotify:track:0pjOjoHMJrerHhiXNRs3GK,0pjOjoHMJrerHhiXNRs3GK,"Mr. Jones - Live At Chelsea Studios, New York/1997",Counting Crows,1998,-7.989,major,1990
spotify:track:3rNF3QG3xFER9YditvdLgQ,3rNF3QG3xFER9YditvdLgQ,Ball And Bun,Bun B,1998,-6.166,major,1990
